business_id,name,review_count 
WWH9yYIPK4aXZQ6J1nKYBw,Yuanyuan Chinese Restaurant,6
5LNZ67Yw9RD6nf4_UhXOjw,The Cosmopolitan of Las Vegas,4322
YHubCF0Ua0uC6HC2tm-arQ,The Federal,145
GsVyqUySkPIk2xQpro_NGQ,Pazan Gallery,5
3PhF188adiC8ZutKRP9gyQ,Health Herb Harmony,71
2BZHdgZHa3QtiNFC5bzy1w,Il Fornello,68
NszlQiLiHVCuT7LjAnlvnQ,Hungry Howie's Pizza,25
XfNDmxQiG5nZVZe-JY10NA,Stan's Metro Deli,16
8xI4hJ3nS4avEoo_l62dkw,Square One,130
UTiI10OUCIIAlqaFmxmqBg,KitcheNova Innovative Kitchen Supplies,10
Z_JkVkaUcN4ITVeuG-4Qtw,RnR Gastropub,834
vhkBFO4vEMwmTpX_1ooGVg,Future Bakery & Cafe,29
-xIrVu_7prj_0GDl1tds1w,Los Dos Diablitos,137
Ed47ZME7NcLTZeIBUYsdog,CREAM,328
ZCQa7CJxZ-53Zxd_pobWug,Le Cafe Ile St. Louis,525
xYpAg60oZVbOtSYgrOKBgQ,India's Flame,37
JvGfvKojWTiDXD9ea3fPfg,Progress Bakery,10
cpOELWhrJDdz5v1b3H5EcQ,Dairy Queen,63
sHiuGPBPjTVz0oMAnraj9Q,Soleil,15
91CuAeErcSYEJZYcdEie3g,Golden Spoon,7
HX0QhTVWztcawNof0KUhgQ,Holy Oak,52
Sg9R6OwNBq5Zf-kjiVBxuw,Public House On Sixth,23
tEfmHuo_dNanyTaC5PyoOQ,Momofuku Daishō,237
laM_PIoHQ9LzCxXnl6C87w,Whitesides Terrace Grille,6
j3IEZP4nQAt7fkxmerLMbA,Winghart's Burger & Whiskey Bar,511
3FrQpkzkOa8HwRPyXwkwIg,OfficeMax,20
5ffLjQh0OrZf8THByUm7IA,DoubleTree Suites by Hilton - Phoenix,126
C9n1jGfUqkLlusJy_AzvJw,London Gold,54
O0i-xPrYa42TsxmoBQ5tQA,Pepper & Company,4
dyQzw3VJxdMJ0YhHu09b4A,Fairytale Brownies,114
qnn9E-e9orYf_wK37yLTYw,Blanco Tacos + Tequila,529
TFPKs3x9S8SVZcNmWZDaiQ,Desert Inn Animal Hospital,130
owt49CrXMxyLNB_K8OY4-Q,C & Dubbs Hamburgers,71
anMopnoKLimdtD4miKInBw,North Shore Deli,29
F_WzuaMXsZ88TQI2AQVzBw,S & S Candy & Cigar Co,11
h9B41HW5TaO7iBX6YnrFyA,Carlo's Cafe,34
WTbT0t3BDM_3FYSh2aowgA,Soma Express,6
thEw_lLNHgPKFAho8Kp-8A,The Glass House,7
78XxEbJDgI9Wt7kJIMXzWQ,Bottom Dollar Food,3
kNs1b6gdTg4xPiTyLcUqWQ,Smithfield Liberty Garage,3
1yDg3q9jjHpwI1co3pw6QA,Fatburger,30
hW6ZbcrYq875iKRkrMSv5g,TD Square,6
4gVC9o1ZyKYyK44LbNPHzg,The UPS Store,3
DtERMhgmOnKX2G4ln3MR4g,Nino D'aversa Bakery,27
1NmGVWYlF4iMngM6arKJTQ,Pho Huong Que,115
4katGT6PHjkpErne6Pq3pQ,Delta Air Lines,100
2GDZzcl2Jdn8186EEOTrCg,The Lemon Grass Cafe,29
pJGfdoRYWqBU1aVfxWvThA,Boulder Dam Brewing Co.,382
TKAZh5f6cR5Vvc7Avaz50Q,A & B Truck & Trailer,5
Bppm5wvhLkppQ7cRu83dwg,FAT Lamb Kouzina,72
41WfL6MGTAXYgRQfNT3dyA,El Pollo Loco,42
iomyYWs9m6-SucLAcY3WTg,Michelle's Brasserie,3
PM5M1lm1tRILrjGSE_oK2g,ALIBI Ultra Lounge,105
PcqvHCSagI_2eq_I-Sza7A,Waffle Love - Gilbert,156
KRpJeRLhn9bs9gZ_e3-amg,American Furniture Warehouse,284
lnwUINj-K7f1ak7Dl1Y6ig,Albertsons,24
H3cMcV9KK3g2pi68lDNsng,Luxe Kitchen & Lounge,297
TzGidXF_Cfwwtw8pL9wQyg,PetSmart,18
QDRFdG8gPPKL7r4yic8j7Q,The Original Burrito Co.,293
banZxALDoaQyJ0liTL0SfA,Scottsdale Sports Complex,17
O7z7Qb0oOcVkrClpmkhyAg,Las Vegas Marriott,107
epGEkSqmSLpFgz79BX-9cw,Winners,5
7pgmsGEqV7yawGM4b4fRrw,5801 Video Lounge and Café,76
WTuBrN0z2h7xvTaP7eN_XA,Royal House,92
hRN4otcEsRO7O-EfFe0FYQ,Discovery Park,13
J0D_svyAjf9qCLTxxAb-wQ,Camelback Ranch,191
HgJGwePlWjhzOEL028pSig,Cafe Wasabi,80
QpmotuTsf_nHT8RKViFMPQ,Fuku Burger,172
mAZLbq-BKmFurJRPZg6Cmg,Shogun,25
7AGl5tfuGMgyBq0s94CccA,The Cannonball,44
WHIEI9vdwzDKXdi6H6ZyhQ,IronWorks Restaurant,57
ebF9UaorpxRC78wGjmshxg,Panera Bread,25
ybtY5mG3Hjy-vVAdiXHr0w,Quynh Vietnamese Cuisine,47
09rrBZxweCdx25dVoqEasg,Carmella's Pizza,11
8YlwvR2kNXp9zbYgTOiCng,Olly Fresco's,15
Z2sf4YFtB_bCyDlqJIXJew,Arz Fine Foods,47
sj9osyqLyOy7b_kDZb1txA,Sanfratello's Pizza,95
rJ5xgKWy22cN-9cCkSKB8A,The Carwasher,59
4P1h3LKaCkgQL5dSy5d9gw,Barcelona Restaurants,56
g9gAuOEXBbWnLlu2uOftwA,Pastries N Chaat,119
aXRrMXXoAN7lawHICgmsxw,The Dressing Room,422
iuTebi-3egZk_3-T9K6aSA,Hidden Track Bottle Shop,37
fDQF6ojXgCZsqaqQkrQvdQ,LVB Burgers and Bar,247
6o-ordLlcytlaIsGZzOF0w,Caribbean Cooker,13
JQLi-Ow9pg391iMzw5LSwg,Mary's Hash House,395
rEStn6a6_fET_rbuPyf45A,Lake Jacqueline,8
Zgo5tvBCnROcMGhiyJmPHw,MixxMethod Pilates & Barre,10
bxQUVVI8LR5RmyTYYJq07A,Pearl Wok To Go,116
pF53YGjVeuAB-OtpVGtAgQ,Los Favoritos Mexican Food,46
bAuqQfgFl7kMqhftvCJcTQ,7-Eleven,19
mB_cI1tCrNxxvr2e2myNrQ,Taco Bell Cantina,352
I_DEYAFFpAZA0cd4ogza3A,Bang Sue Bar,13
JfHXzulF6yIKgA22YYPedw,Aunt Chiladas Squaw Peak,609
0CVFDxKI1F0rC0N7QZPdwA,Charlotte Mecklenburg Library - Myers Park,6
jMwAod5v80XMfBySoEo7aA,Goodwill,67
2WjghzMpdgTTQfEM2kFb8A,La Palette,20
5ajN6YAEDyrX52UU2AKvbQ,Barcelona Rivers Edge,12
KWBCsxyH7OxsibiY95fx2g,First Friday,151
JXl_M37mu1mlA0SvTrREIA,Leo & Sala Goldhar Conference And Celebration Centre,3
vRV4EHzaY5ta6Diz07ElgQ,Tea Shop 168,4
Q-BK0g6KZK2cANslUrjrrg,Stanley Park,17
kyXEnWKQGWSThY6EcjORuw,Zorba's Restaurant,121
xM5jI2jE7-R-qhP9CxriwA,Notre Dame des Quilles,38
SYExIal3fh3mS3kpoP9Ixg,Ed's Real Scoop,100
55CXQoIftXybtBZEg0HQfQ,Enchanted Florist,57
CCRgGKhzxSpl38w7yhqKUw,Noodles,1017
e7ltuJCuO5royTiqI_BRzw,L'Opera Patisserie and Cafe,30
DEHVonOPkFXXya0C6ExHFA,Publix,5
364hhL5st0LV16UcBHRJ3A,Yonaka Modern Japanese,940
BXz2w3mlus0xqO_4nfA9lA,Tink Holl Food Market,29
YhsypFaEMPwliL37NJGwQg,Dreamscapes Tattoo,45
YLc7Djf3GsC8IT84YkZMzw,Sukhothai,390
bPAK6MhLn9kxqc1TT3cvhg,Barnes & Noble,86
29nrbw1tjQjt2RBrAQYfTA,Moondog Records,63
NngNY5P5rD3NYHOrzX2IeA,The Las Vegas Great Santa Run,18
BxnNr_5qwIaXeRIWiHK9Ng,Target,88
WGUSvQqJVUaYEPgh60x-xA,Safeway,22
gmGHRByX_Z1iJenUuaW0kw,Elmwood Spa,198
0sPOBQHlVvuhO1h-1p1ccQ,Origination,61
0ADUe1_t2VbPLqfVr2wkrw,Graphic Ideals,3
fUx8lGTThAqqEcR0oQZjpw,7-Eleven,4
sKVnJqyQlENOXRdsaStYDA,Waffle House,40
tVThRKf3tqPqgY7fSnVo8g,El Nuevo Taquito,9
mt_uysJZhtXQls3TPQVe-g,Walter Yoga,6
-SLLTv3PZfxj6c-J2W4kjg,Hot Topic,14
KwQbwepLHtqHmWkyuD6xUQ,New York Bagels N Bialys at SkySong,65
hgWMxKhrnOUd3m5nOUBIkA,Las Vegas Athletic Club,375
tIvDO_1WNbb6UAifErQ-Ug,Balzac's Coffee Roastery,162
bbtaTKDVmKGol__WnRthQw,Southwestern Pennsylvania World War II Memorial,5
iDuwJjTE5Sw_bb3aFSTBCg,Subway,5
y7clAfbS26JUp_EtEGpWHQ,Terry Fator,314
zx5x6zU9qsMNUhUJs3fu9A,Blue Reef Aquatics,45
Vz22AQN6It-8DvJNinRKPA,Katie's Korner  Ice Cream,23
gqs8RvcvId3TmZWBj1KKMg,3 Monkeys Eatery,18
Ju9xCLL5IW7UO2s0cwfhMw,Bank of America,4
ETFKj1VSHn5zTNddOz6FRQ,Red Robin Gourmet Burgers,71
1H5NcFszdOqJ_VCXzQdVTQ,Sweet Jesus,4
sWqQQRiD3YBxNJlPrMSNIw,Floyd Lamb Park At Tule Springs,170
RAfXFeTZBcl61LvDRQ7HtQ,Toronto Public Library,8
hZDNYOfZnVp10pFsycr8rg,The Valley Thai Restaurant,137
2IKkooPTSW4YdrdptyBKbg,Lit Espresso Bar,73
ho1vUk9R7Ole9aNmX6NMDA,American Airlines,521
uLyeGUKKi_hDlnhEEqsDPA,Midoco Art & Office Supplies,51
6gF-m1csJtckBSJEmIpsTg,Asiana Fusion Sushi,90
XlhF1y8nOfaxjOhbQZvjpQ,La Boiled Crawfish,41
BX5BshVo24zDDQXHRdntDA,Empowering Punch,11
ZR4ExGUzWOlZuYqNXVipzw,Crazy Girls Bronze Sculpture,9
LLwZYO-hxWDXJ9JFINABDg,Charlie Kellogg and Joe Zaher Sports Complex,24
c421hsVR6lRU4z8V1DnGoQ,Mustard & Relics,4
ybQzlDo9qboutyin3GQq8A,Strimling Dermatology Laser & Vein Institute,80
vT8_Nq50Ww4XjvgxvQFDxg,Karina's 2,4
ybCW4kVp5GQ64xW_uPtcIg,Dollhouse,20
DrdhxvpwlZGhwF5vTR_QnA,Maison India,36
JYFYfJL6t1EK99xofAjJUw,Honey Hut Ice Cream,90
dp9haMgS5RZ6i1kQq_oS5A,Fran's Restaurant,318
YQbIopqTu_Ngm2BdIM5kpA,Greater Cleveland Regional Transit Authority,33
5Wq85xOGaeLK3V-tBKKASQ,LHL Seafood Restaurant,26
G4R_qBZbBel3T-f5V7XYKw,Monkee's of Morrocroft,3
Db3CfZWrtG33UZSs8Tdlsg,Sabor Latin Street Grill - Steele Creek,132
uC4bN2InArpm0T9KPRh2ug,Toys R Us,10
uFCEU_OtDoF2_7NZ8jYBEw,Milk Run,268
6EkolSf95HjdCl9jVdTM2g,"The Camby, Autograph Collection",137
0VgKFEeDh_wX3AMCCkmKfw,Cook Out,26
zDyv4CoaYvAgQhgr1IK1sg,Claim Jumper Restaurant & Saloon,358
jYX-4_AJZGRttHy9daPuOQ,Hot Burrito Mexican Food,38
FKnIIONBcfdPSVW-r5_zfw,Naked City Pizza,41
XOkqRJBS6HwTVlrCACAZFw,Queen Mother Cafe,261
cWnla16N9MrlsCMc3uCjtA,Southern Wine & Spirits of Nevada,8
83nnHcuC-PvkcUregRAr7Q,Phoenix Premium Outlets,170
eaNenRk_liZBERFFLCXqqQ,Hobak Korean BBQ,1445
ahfJneSOUrcdZ6BsogS0uQ,Macy's,48
P8Vojj3i-8m0q5LJON2bEg,Walgreens,30
PhIkXAFZ8UMvrt_bPwjzIw,Tutto Bene,33
Q0G5BrPcz63f3eNj0dASIQ,Tokyo Discount,63
VRwe-Hvluv1utcM37DVvQw,What's Your Grind,5
oXL7Jm7N_dUMKV4Oe-C1lA,Le Central,32
pidzKWvZnUkX5kwmEAnJOg,Murray 'Celebrity Magician',67
JiNtFt02pLvjXkqxZL737Q,The Iowa Cafe,98
EvLIrlZtI1GnzSPb0NlB-g,CVS Pharmacy,12
_bFa74TrJyBr94DUYVITxA,Tian Yuan Station,16
otYQC14mx2XGcPKyVuvyMA,Eat'n Park,23
SRCepG6PbMvwKcfIUjk8bQ,Cilantro Tacos,151
ZLG7N4VDGzo7V0ViITi93Q,Los Reyes de la Torta,82
bKoLvj4R8OUE2tFiqDvv_w,True REST Float Spa,141
Vlp68XpPYH0G9NHkgcglvA,DoubleTree Resort by Hilton Hotel Paradise Valley - Scottsdale,205
NbrXg59fYR3MoeXdeAIQIQ,Pike's Old Fashioned Soda Shop,298
vQWVP7MtpgXFwUMvxCj9Tw,Metro Pizza,94
PGUuVJEzM0H-ZMB6m1D6Ig,Boltini Lounge,73
kDFeGBX1vWiDyJXMYRL0_A,The Rex Hotel Jazz & Blues Bar,130
onhWGmjGdcrgVnLt4MrIOA,Bosa Donuts,54
Ra-7s5ST2-eMjvBjRN4gOw,Dollar Tree,16
qsE1o_SZiCcr2YcGuf4n4w,Future Shop,4
yL2YnmK3sJcFsRVyg3gY6A,Canton Kitchen Chartwell,6
bM3aI4lujkKeECEzqSOfeQ,Walk In Salon by Robert Cromeans,108
S2sYxg6PfHZtYNHtjDe-ag,Sun Devil Fire Equipment,3
oU0sywyWhlb-Z5Dyo33B6g,EB Games,13
6Lqjhx0NloQWVwWdonh5lA,Brad's Brew,23
38LezjERmeB48zRSqvMoFQ,Martin's Mart Thrift Store,6
iZMdwe0xebE3rF0x3LOr4w,Banh Mi Bistro Vietnamese Eatery,400
FIeIMWDjqwhI78-XK6qdCQ,Level 1 Escape,14
dQ7NeQpWpyDvrfzI9GOD8g,Mackie's Parlour,9
J07TDs6qnTIaxm48EL1cKQ,Hula's Modern Tiki,1103
uz77ng57t-sFnEjKbTAPrQ,Tsunami Asian Grill & Sushi Bar,9
KuXiLCM_wNHUZY2UAEzhgA,US Post Office,3
ebcKX_SH84YlUnUOcfsLhw,Hula,4
t6w--u6k-SZP2g0QvQIWuw,Tilted Kilt Pub & Eatery,228
Ws8V970-mQt2X9CwCuT5zw,The Urban Tea Loft,124
wF_CCcKxNF3sf6UxFjzXPA,Zen Chinese Food,54
6zm33qiJAMtjMSXGlfIFKA,Bella Donne Pizza,3
i_t_UJTSScw4srpb8aHUiw,Hai Tang Cafe,75
xvIKjbhFydKRzrnibKuBDA,Apple Store,281
Fxgvku1h-G2UnNMdFBhWbw,Skyland Family Restaurant,108
eghqBn5-CLg2ac79Q-1FVg,limelight,5
nPdjZS0_h1BAsUbWaO7I2A,Coffee Talk,86
RJNAeNA-209sctUO0dmwuA,The Old Fashioned,1672
gWeYW0E5Tfmmj_9fugfLNw,Thelma's Filipino Restaurant,313
8l5_WS7fpP-14qUNCy3kwQ,La Mai Thai Cuisine,66
1d-bskPWu2zKZSEa2-4kfA,The Hot Dog Diner & Burger Co.,103
kLP_fQzCIq54DD017wCsHg,Cupid's Gourmet Bakery,25
3Gihlnww_C1bao7zKkj2gA,Poppa Maize,17
wB5mt_CyjSCUSl_udigEJQ,Bytes Cafe,12
PlYrlj86zAYljZTRCBSZ3A,Nom Nom Nom Poutine,80
eJ9L40jm5VOXCIq7xs9kQw,Restaurant Bonaparte,271
X-5sPnd7SHvOWYNplJf9qw,Starbucks,45
zrMGL9riavdJR4olXaACOQ,Brunswick Zone Mesa Lanes,46
XoNkbtX-F6aj-rJiunt2Bg,Zoup!,38
aZgOdGn3O_fP2OUr5ATqiw,Steep & Brew,55
aXiXvy5cBMeb6m2j7WFuzg,Helio Basin Brewing,272
nV_QohN5iOTnLRbLsBEGHQ,Restaurant Zyng,25
HxZm5mXDGv-nBjmUUSuCAg,University of Arizona College of Medicine - Phoenix,3
UnQIYTnsgWv0tFy58F62tQ,E B Fitness Club,20
nSOgxiB_jd-4lhfdpBYFiA,Gu-mi Restaurant,10
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,1181
-2ToCaDFpTNmmg3QFzxcWg,Showtime Tours,444
VkdUpbDrxaPGdNXpWpKh9Q,Love Chix,33
kVCr4iBMJ6ntaIW_bH7C1w,Starbucks,11
E0cfxn5A8PiOhwFzEEEj9g,Chapters,28
lY5qUygrtcv91IZbIRafPA,Vit Beo,25
lhWpC9uGAyFus5BQYsyL6g,Trader Joe's,51
CipRVpM7YzsE-9U9wf2YNQ,Redfin Blues,119
Gvox18F9QxsSS9qG2O8E-A,Sam's Cafe,94
OBnqMdIsS8vWPrzPtnlb-w,Chengdu Delight Chinese Cuisine,123
xZuAhA6hQ2wU1CX01Iknug,Frozen Frog,124
OEZxI6lP1pjQwfLPbO-AOw,US Post Office,7
ZPWEawq1b37IcMFH9zA-_w,Port City Java,13
hmgbkFngXKjpWqJItOPYpA,Tropical Smoothie Cafe,47
LESkmUg-nOQcGs_hyiXQbw,Starbucks,120
MCGbA5O2odkQRL9msR3fNw,Rio Race & Sports Book,6
-Hfh0LdzkAPVfZUwRKNzJg,Cartier,17
M8Pl5qAmmrODfHeX6GOjsw,Izakaya Ju,162
CNrbvdH2DsnWOu9vHxiKAQ,Leonard's Family Restaurant,12
9GKi6rHN_0FRdcVahyIOXQ,Oyster Boy,171
Um1RlhIOjamlkF4YoAj_8w,Kierland Golf Club,39
km0bFbcjmggC-TfALhc75Q,Taste of Jamaica,29
T1A2zbyPfwGrJgG_8hAirQ,Hilton Scottsdale Resort & Villas,164
zQRgTsipvU36PrEuC2pjaw,Burrito Boyz,33
swKVh4wvxruGL5cm8kq-4g,Elephant BBQ Restaurant,8
9bcN7F__C6J-uA4lzQSYUQ,Showtime Carwash,248
v89mTnhtPx35o0zawjIyaQ,The Wandering Tortoise,136
_y9y4LNj18apmmkH-5tDqA,Hollister Co.,3
Uk9-e66y4oWIZ5u946iJiQ,Rehab Burger Therapy,238
7FFlMoNoIW5W3KgCYqknmQ,Cleveland Airport Marriott,58
iyoym9B8gU_YPXSb3m31LA,Fusia,18
mdV6YmSkjemocNBjLfw1hA,Venetian Theatre At The Venetian Las Vegas,16
5b4bsvQ6tPj4kBok-tZZvQ,Forever 21,7
YFvnkR2XXeU6Qz9dY4ZaEw,Mr ChiMaek,143
U3A716YhAWFkyURKcfUo7A,Cosmic Treats,99
TTpgjbrSyxwHHzE5bIF-Rw,Namaste Indian Cuisine,119
s41nmxmNI94DgmZid15OIQ,Saigon Y2K,13
w7r_pDUR56k0raVroQhhww,Steiner's A Nevada Style Pub,352
3AiugU7N_7fhpEob-yc83w,Big Apple Bagels,17
ZrS5rhJ4OvXQG_38wPEWlA,Chewy Boba Company,231
k7WrLT80uGJyfIeXCSs8og,Jamba Juice,82
euoEZArsZiB0xuq9vffccA,Dollar Plus,3
azNkN2a3pY4kxJNZ91sHHw,Kim's Nature,15
av8IudUXe91QRrUQvIXhDA,Caribbean Wave,53
lbUKEN7XVdD_FEF61TlQeA,Arby's,6
rSUjJrgh5xkhNnh1qL0tGw,Meron Brothers Restaurant,4
VTBRAB5TGW1kqyNNsZJV1w,Sam's Club,44
OpNrObgtHgYijZYOU0yF-Q,Joe Mama's Italian Deluxe,74
t_yiQnxUDdPPCN2z4QyezA,Golden Harbor Authentic Chinese Cuisine,402
_5XClj4E5VCIsEscbrrPKg,LoPan,22
G240IPdCUXuUeHVbFJYKdg,99 Cents Only Stores,23
RmEIh0hh7OFVABJ9u8YxQw,Cedarbrae Mall,7
Rd2ydAru-a0hmPAw_-mmeg,Bertie's of Arcadia,33
4p6Wce7Ed707QS2-yQkvZw,Kitchen 56,355
zFT0V_CSJCg1MPTjyNXmxA,Tea Funny,38
7eEfpzUTAd1hAxXKlLQaJA,Tipp's 88 Thai Restaurant,17
V2eEe5LE97EL5HQ-zYpqmA,LIK Fine Art Mandalay,16
BgGzWcWPwJ7pN5Bm78BuuA,On the Rise Artisan Breads,132
-wW6v9P1DYx_s9APPja6Mg,Presotea,37
wUr4HeEhhPeiFb7UmiYRzg,Chick'n Bubbly,131
12SAt4bH2YlyihIzzP5cBA,La's Thai Cuisine,118
y_vPk2vZyCy5qxi7yYj6Kw,Cleveland City Dance,3
k_DUgRGUPyYbOsmHziOieQ,Pop the Soda Shop,46
uOJ87zqbU1MtShCSHDkiyw,Va Bene Italian Restaurant - Martini & Wine Bar,388
C1fyoypOblHhDzSxXTRWKg,BJ'S Cocktail Lounge South,23
g9uTOwSAnnAeUDMQXobUbg,Comfort Care Dental,24
LI-uxZLODzG5ccYIXDHCCQ,Tropical Smoothie Cafe,11
Y0NkII8gne1QEJbUCBi2tg,The Burger's Priest,122
cdJDKOB0Todcqnv6CiOQTg,Azian Cuisine,15
XY0EnXHhMwmHpG7Pp1rU3w,Aroma Espresso Bar,22
_YoPC6DmYegxbPiKIoAKoA,Hunan Restaurant and Bar,10
aZnSqhKYKjvY3QrjS27MmA,Associated Cabs,42
irx72bUk68BCHmKN9ZYHCA,Dolce Vita Wine Bar,52
JXSWuEmgwFDbRgniPpeoxw,The Toronto Congress Centre,11
CAuRuA_cLZUCJdwgJkCxGQ,Aroma Island,7
6fbcLoWLFZjdKl7YQ6sDEw,Baymont by Wyndham Copley Akron,7
7PfGtUrRPvFoY52Fgu0XFA,Saucy Bread Company,9
Na9p8lHh4-zDOAtwAhCHrw,Spay & Neuter Center of So. Nevada,109
cby5X-b8te9z9P4eklutRA,Spice Lounge & Tapas,60
il0KaZSBr4df20vEU-QZ0Q,Smokin Hick's BarBQ,7
cCCGhmxZ9WsHnvGf9_eFHw,Showmars - Huntersville,35
Yy5uiC3WI6K4kDHONKh8_g,Wendy's,6
xHnChNG-UJenT9hGJdIpyQ,Asian Corner Mall,23
svpxI3l62jOJkmejH5hCvw,Bally's Spa,44
72LhMOYYj5_AvJ454eXTHQ,QuikTrip,21
KsWGy-WuTUm5ve5lFUOCfg,Mattress Factory Art Museum,169
L1ygwa_9qF55k6Z9lm7k8g,Foster Pool,6
vA0byH2WqWQUgdM2RKHexw,Valero 1653,4
S9s1BNz2lql3IccjQAeHSg,"Marsha E Goodhead, MD",16
dEq4Yj50tWOSzxqXloahsw,Classic Italian Pizza,108
Czy8C0X-JYzmEvP_yLyoPQ,Hampton Inn & Suites Pittsburgh-Downtown,65
_USpC2WmwI8TkYqdgB6Q9A,Red Hut Coffee,54
20n09j__6xb7JX0xe9Oo9A,WinCo Foods,209
Dx0AI6r2DYkiQVKt6wQapQ,Giant Eagle,20
Hz1F5uruPe1kCsf5PIA6Sg,Dave & Andy's,258
7sz9Rw1dbIEfLy-L9qB3Tw,Chopstick Chinese Restaurant,42
ZiKbhlnVTZ0zZK9nvYwogg,Kleinhenz Jewelers,14
aFmmssshCLloiS3rsOaL4Q,Moochies Tavern,83
5UkvIlQLgEkHg9fCI1yUmw,Cocina Latina,5
bWJdRgTROygw8qX1oVfx9A,Mandalay - Luxor - Excalibur Tram,102
1fBxvfNd9JZbR5R1YLHmoQ,FedEx Office Print & Ship Center,11
JEoi9ITPZM58EnZBAubijA,Vintage Brewing,280
mJP0mCHo9iMWSI86j5JHPQ,Huhugam Heritage Center,4
JBivZu1L1VpYf6kwspXYIg,Luigi's Pizza- Steelecroft Commons,75
XQhXLa_u1EGWy6Dc_rknbg,Baskin Robbins,5
HUTYXO2sP8Lb8_C0nAFEoQ,Marlenes Just Babies,9
3slaRoID3wWUGcYaSE8EuA,Adam's Pizza and Wings,32
2TC-P3bUwz1ZYxpqAlCgiw,Sans Souci Restaurant,23
kNtToQSP_Y5U8tznLXuCaw,Farren's Pub & Eatery,263
Ek4sVcvmACWp8P1yizjwZg,Queue de Cheval,158
dTtMrvC0UoDV-3-8diJYLw,Roman Candle Pizzeria,128
vmR1bRA2liNwwxsUKS1k3w,T-Swirl Crepe,53
mjF4S8FMAjVRmN3IsUirdw,Puma,6
Bp_W6BTU3BvHcezlP-3-Pw,Harkins Theatres,5
XKPosZx2j4RHcZ8Ewdwj0A,Leméac,219
ILa-Xv5-h23A9OMrYK17oQ,Manna Cafe & Bakery,214
GiV9hePk3HdG_JDCdN4ZcA,The Village Lake Las Vegas,49
KWojrEKjUqHCRI5HO7pB4g,Art Gallery of Ontario AGO,203
Xhf3nW6UahoVpRMkVUlnJA,Te Aro,157
HPmQPrWMnPaMDlddiNpkBw,Starbucks,8
tdmpHupBal8ctbYyI8HtBw,Booker's BBQ Grill and Crab Shack,108
kE7BXayByJplaUZ_0r7QSA,Silo Grill,10
ZcNe9rEAZVObPKFwtM8XaA,Pupusería El Zunzal,32
aOsukY70PAJgzz0_ul3PMQ,Easy Drink Easy Go,34
vlT0hItbmwjAMQsExUcymg,Soul Cafe,15
ebncQzjSDKXfB26b0t9pDw,Forty-Six,60
IS-2Eil4hmJp3tCP38f-KA,Jugo Juice,4
-dhuOV5E2-H0K39ez58K9A,Wendy's,25
FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,33
6qHWqe2GMOI69LaKDA3eag,Cineplex Cinemas Seton and VIP,5
jtVJ3-TgaYFOENwQ-gpzxg,Jerry Seinfeld,32
poX-2lODvtmkR6pve8FXFA,Culver's,170
hT0GT8ce9RAwSplyWQdVdg,Revive Spa,44
LFs5jyYdXlzi0SpAYi1eSA,Maggiano's Little Italy,1476
0NRFT3AP36WrDKhec4KlRQ,Bil-Jac Foods,3
gtffarZ2Y_rLfCegMg-nqw,Chipotle Mexican Grill,87
Tm2nssfd2CQJ2BjzfQxH4A,Paseo Verde Library,62
F91geKdV8XsF9Cze8Zm8yg,Fast Fix Jewelry and Watch Repairs,44
_VqRKlG9cTG0sTFvJqPftA,Leewi Yoga,3
RN17Ce_ITWJODYlhEjehZw,La Baie,35
afm4aqhxPYcTs2x_nMEG9w,Hopper Hut,77
kXl44keW3wZaJpjEqHk30g,Farmer Boys,164
9xtiK1Uxc2Q76dwm6ffpmg,Cafe Gelato,19
1MrSwj8i2VEBHdp3IsWCpQ,El Fish Taco,116
2Hp-7pC5FkOpcS_utf-olg,McDonald's,18
Gdz5mlfw6F215aIYg0B9jg,Jyoti's World Cuisine,24
M_fTL5hvOM5GDG5TGbg1qg,JYSK,8
PTIG1VVyUnIm8XdkWO682w,Wendy's,18
0kB69ewW3BVse8EhU4kxrQ,Delysees,158
6HKGSiqCqZ3zuvmDoSo5jQ,Express Nails,75
OFCvoGqjZ8LpFvRIIFA71Q,Vieux-Port Steakhouse,203
JAKbpeWbfxsoUzYJJc2wqQ,Western Beltway Trail North,11
uLgtYu92vV5vosltpBP_hg,Integrity Home Services,69
1wWneWD_E1pBIyVpdHMaQg,Air Jordan Store,7
VjLmatrIIRiOdOZWR12c-w,Towne Tavern - Fort Mill,86
MkP_RUY-cEF3B4e7hf7KmA,Rubio's,44
JT7cr4C-_ZjjxilGXVrpIA,Villa Peru Restaurant & Bar,124
i3xNojPeHIVMSbSYtIU0aA,Gap,11
gPQOUyooQ3O9H8OmnxVNnA,Pho Saigon Restaurant,61
S4qUsi44l5D9BbUCkhwQEA,New India Gate,474
GV_pNbdYsoLZdKcay-KdVA,Laz Parking,6
q0H1PxtbZkVrdL1Ya_8lEg,Carvel Ice Cream,4
38KvDTPLbEwSNNX4f-33Ew,Kristophers Bar & Restaurant,93
gdtZA3sVQ5Hk-3oPBArdLA,Ori'Zaba's Scratch Mexican Grill,125
IShZuVS9Irh8uWjtPvw6Wg,Spirit of Mecklenburg Statue,3
cvu61K0_g7ZIpaEPCiaNcA,Seoul BBQ & Sushi,191
0PFf3RKtDQyHnrdcPo8zMQ,Foosia,276
